"file","variable"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","LON"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","LONCOD"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","LSTATE"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","LSTREET1"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","LSTREET2"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","LZIP"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","NAME"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","NCESSCH"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","NMCNTY"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","PPIN"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","SCH_NAME"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","STATE"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","STFIP"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","STREET"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","stripped_name1"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","unified_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","ZIP"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_dedup_col.R","col_p1"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_dedup_col.R","col_p2"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_dedup_col.R","col_p3"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_dedup_col.R","col_p4"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_dedup_col.R","data_dir"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_dedup_col.R","N"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_dedup_col.R","opeid"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_dedup_col.R","rsid"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_dedup_col.R","system_indicator"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_dedup_col.R","unitid"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_dedup_col.R","university_name"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_li_ed.Rmd","%in%"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_li_ed.Rmd",".N"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_li_ed.Rmd","all_hs"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_li_ed.Rmd","alt_name"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_li_ed.Rmd","clean_name"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_li_ed.Rmd","count"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_li_ed.Rmd","degree"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_li_ed.Rmd","N"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_li_ed.Rmd","name_crosswalk_1"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_li_ed.Rmd","name_crosswalk_2"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_li_ed.Rmd","name_crosswalk_3"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_li_ed.Rmd","opeid"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_li_ed.Rmd","stripped_name1"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_li_ed.Rmd","stripped_name2"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_li_ed.Rmd","superope_ope_crosswalk"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_li_ed.Rmd","unitid"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_li_ed.Rmd","university_country"
